pdf_name,figure_name,fig_type,page,caption,image_path,x1,y1,x2,y2
14716_9789819827664,16.2,Figure,399,"Fig. 16.2. Current–voltage (I–V) characteristics of proteinoid suspensions. (a) Proteinoids diluted in water exhibit a hysteresis loop with a peak current of approximately 10μA. (b) Adding 180 mg of proteinoids to a 200 mL supersaturated hydroxyapatite (HAP) solution doubles the maximum current to 20μA. (c) The narrowed hysteresis loops approach a linear I–V relationship near 0 V upon the introduction of the HAP solution, indicating a transition from broad memfractance behavior toward more dominant memristive conduction mechanisms in proteinoid–mineral mixtures. Increased current and altered pinching suggest that proteinoids interact with supersaturated calcium phosphates, enhancing conductivity and electrical memory effects.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure16.2-1.png,52.559999999999995,72.0,379.44,362.15999999999997
14716_9789819827664,26.4,Figure,636,"Fig. 26.4. We conducted a multi-channel analysis of spontaneous electrical potential (Δψ) oscillations. We compared pure proteinoid, a proteinoid–actin complex, and pure actin systems. The measurement lasted for 5×104 s. Membrane potential measurements across eight channels (B–I) reveal distinct dynamics. The proteinoid–actin complex shows oscillatory patterns with Δψ amplitudes of 20–60 mV (±5 mV) in channels C and E. In contrast, channel I shows a monotonic decrease in Δψ from 0 to −60 mV. Pure proteinoid has higher baseline potentials (ψ̄) and stronger oscillations (δψ/δt), especially in channels E (Δψmax ≈ 60 mV) and G (Δψmax ≈ 40 mV). The proteinoid–actin complex (P–A) shows unique, nonlinear behaviors. In channels B and H, τdecay ≈ 104 s. In channel G, it has a biphasic response with initial oscillations (t ≈ 103 s), followed by steadystate equilibration. Pure actin maintains quasi-steady-state potentials (ψss) with minimal fluctuations (σψ < 5 mV) across all channels.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure26.4-1.png,54.0,72.72,379.44,246.23999999999998
14716_9789819827664,10.5,Figure,278,"Fig. 10.5. Temporal signal mappings generated by proteinoids with different impedance profiles for reservoir computing applications. Proteinoids with low resistance and high capacitance (L-Glu:L-Asp) generate smooth temporal mappings with sustained memory characteristics, while high-impedance proteinoids (L-Lys:L-Phe:L-His) exhibit rapid fluctuations with minimal memory retention.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure10.5-1.png,107.28,419.76,324.71999999999997,521.28
14716_9789819827664,19.9,Figure,455,"Fig. 19.9. SPIKY analysis revealing spike train synchrony with event synchronization (E = 0.647), firing rate synchronization (Fu=0.294), and spike synchronization (Fs = 0.294), demonstrating high coordination between proteinoid and device responses despite different spike patterns.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure19.9-1.png,53.28,72.72,378.0,228.23999999999998
14716_9789819827664,8.18,Figure,223,Fig. 8.18. Conceptual pathways linking prebiotic proteinoid formation to collective electrical behavior relevant for neuromorphic information processing.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure8.18-1.png,64.8,72.72,368.64,318.24
14716_9789819827664,25.1,Figure,608,Fig. 25.1. I–V characteristics of proteinoid– PANI composite (7 sweep cycles). Currents stabilize from 0.642 to 6.520 μA. Insets show near-zero crossing and hysteresis loop formation.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure25.1-1.png,54.0,83.52,379.44,266.4
14716_9789819827664,25.1,Table,608,Table 25.1. Evolution of electrical characteristics across voltage sweeps for PANI and proteinoid–PANI samples.,pdffigures2_out_newtests/figures/14716_9789819827664-Table25.1-1.png,54.72,357.84,378.0,557.28
14716_9789819827664,11.14,Figure,306,"Fig. 11.14. Phasic spiking behavior in omeprazole–proteinoid complexes. (a) Input vs. output comparison showing strong amplitude compression (r = 0.4503, RMSE = 55.9366 mV). (b) Output zoom (range −2.25 to 3.17 mV). (c) Cross-correlation indicating temporal anticipation with lag −359 ms. (d) Q–Q plot confirming significantly different distributions (KS = 0.9945, p < 0.0001).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure11.14-1.png,73.44,38.879999999999995,596.16,337.68
14716_9789819827664,4.10,Figure,135,"Fig. 4.10. Ikaite polymorph stabilized by L-Glu:L-Asp:L-Phe proteinoid. SEM imaging (50000 × 2 kV, scale 358 nm) reveals plate-like crystals (∼621–670 nm) with ∼57 nm proteinoid microspheres. This suggests a biomimetic route to forming metastable CaCO3 structures.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure4.10-1.png,65.52,72.0,366.47999999999996,433.44
14716_9789819827664,24.3,Figure,563,"Fig. 24.3. A comparison between simulated thalamocortical input and proteinoid–PANI output response. (a) A simulated thalamocortical input spike train that depicts the activity of input neurons. The input has a complex temporal pattern, with changing interspike intervals and amplitudes. (b) The response of proteinoid–PANI samples to thalamocortical input. The proteinoid–PANI system produces different spiking patterns, with more regular and consistent interspike intervals than the input. The output response also has a larger mean potential and a tighter range of amplitudes, showing signal transformation and stabilisation properties in the proteinoid–PANI system. The differences in temporal dynamics and statistical features between the input and output demonstrate the proteinoid–PANI samples’ distinct information processing capabilities, implying their potential as bio–inspired computational elements.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.3-1.png,52.559999999999995,73.44,378.0,248.39999999999998
14716_9789819827664,11.2,Table,299,Table 11.2. Statistical comparison of Izhikevich input and omeprazole–proteinoid output signals during accommodation spiking.,pdffigures2_out_newtests/figures/14716_9789819827664-Table11.2-1.png,112.32,380.88,320.4,582.48
14716_9789819827664,9.21,Figure,267,"Fig. 9.21. Schematic representation of working principle and mechanism of chondroitin-proteinoid sample reaction to Izhikevich neuron stimulus. Izhikevich neuron-generated stimulus is applied as input to chondroitin-proteinoid sample. Sample membrane potential dynamics, governed by ionic current interplay (Na+, K+, Ca2+), process input signal. Membrane potential dynamics modulate ionic currents, producing accommodation spike generation as output response. Accommodation spikes exhibit burst-like behavior with intermittent and intense spiking activity, reflecting chondroitin-proteinoid system intrinsic properties including excitability, refractory period, and adaptation mechanisms.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure9.21-1.png,108.0,74.16,324.0,357.12
14716_9789819827664,18.10,Figure,438,"Fig. 18.10. Emission spectra of colored light sources used for proteinoid illumination, obtained using CCS200/M spectrometer across 350–850 nm wavelength range.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure18.10-1.png,69.84,391.68,362.15999999999997,544.3199999999999
14716_9789819827664,18.1,Figure,431,"Fig. 18.1. Microspheres of L-Glu:L-Asp:L-Phe proteinoid showing (a) dimensional analysis with diameter of 370.4 nm, (b) scanning electron microscopy image, and (c, d) edge detection analysis revealing contrast value of 0.1964, correlation of 0.8867, energy of 0.1928, and homogeneity of 0.9018.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure18.1-1.png,70.56,72.72,360.0,185.76
14716_9789819827664,20.5,Figure,473,"Fig. 20.5. Equivalent electrical representation of a Randles cell, including solution resistance (Rs), charge transfer resistance (Rct), double-layer capacitance (Cdl), and Warburg impedance (ZW ) representing diffusion effects. Current pathways differ at high versus low frequencies, with Cdl dominating at high frequencies and Rct/ZW dominating at lower frequencies.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure20.5-1.png,119.52,385.91999999999996,313.2,509.03999999999996
14716_9789819827664,21.1,Table,490,Table 21.1. Amplitude characteristics across English alphabet optical stimulation.,pdffigures2_out_newtests/figures/14716_9789819827664-Table21.1-1.png,65.52,93.6,366.47999999999996,421.2
14716_9789819827664,17.3,Table,426,Table 17.3. Truth table for the OR gate from proteinoid reactions.,pdffigures2_out_newtests/figures/14716_9789819827664-Table17.3-1.png,118.8,94.32,313.2,181.44
14716_9789819827664,24.19,Figure,589,"Fig. 24.19. The firing rate graphs show all the different spiking behaviors of PANI-Proteinoid on the Glass-ITO substrate. The firing rates tend to be positive, indicating an increase in spiking activity. Tonic spiking has the maximum firing rate of 0.43 spikes per second, whereas chattering has a firing rate of –0.32 spikes per second. The ITO–glass substrate often increases the spiking activity of PANI– Proteinoid, although there may be some cases where this is not observed.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.19-1.png,54.0,325.44,379.44,499.68
14716_9789819827664,6.1,Figure,162,Fig. 6.1. Nanostructural exploration of four different proteinoids using scanning electron microscopy. (a) L-Glu:L-Phe with 134 nm scale bar displaying microsphere-resembling structures. (b) L-Phe:L-Lys with 178 nm scale bar exhibiting neuron-like structure. (c) L-Phe with 214 nm scale bar showing microsphere architecture. (d) L-Glu:L-Phe:L-His with 214 nm scale bar revealing spherical structural formations. This fascinating exploration of intricate thermal protein architectures demonstrates structural diversity across different amino acid compositions.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure6.1-1.png,54.0,72.0,378.0,198.72
14716_9789819827664,27.5,Figure,663,"Fig. 27.5. Comparison of electrophysiological properties of actin, proteinoids, and actin–proteinoid composites. (a) Mean potential (mV). (b) Average spike amplitude (mV). (c) Average spike duration (s). (d) Mean spectral power (dB).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure27.5-1.png,52.559999999999995,72.72,378.0,261.36
